product_id,brand,product_name,pack_size,pack_size_value,pack_size_unit,mrp,selling_price,discount_pct,rating,rating_count,product_url,product_image_url,source,collection_date,pack_size_ml,pack_size_g,price_per_100ml_calculated,price_per_100g_calculated,brand_standardized,company_group,discount_pct_calculated,product_category,price_per_100ml,data_quality_score,data_quality_category,is_duplicate,price_segment
FLIP_0014,Velviya,"VELVIYA liquid detergent Blue for all type of cloth, to... 5000 ml 3.6(95) ₹158₹89982% off Hot Deal",5000 ml,5000.0,ml,899.0,158.0,82.0,3.6,95,https://www.flipkart.com/velviya-liquid-detergent-blue-all-type-cloth-top-front-load-machine-lavender/p/itm012090ad4b85c?pid=LDGHF7CJZTSGM5PC&lid=LSTLDGHF7CJZTSGM5PCISMUD1&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_18&otracker=search&fm=organic&iid=en_BNDD0J28B0AoUU9oHudBVeDBE00j1gTnTeOTHW6c1qwEhk9mnMchN_fkM9sE_LEGNBbnfe6fgyOumbjVkA0RY4lXLrwjXkXuVPttGQFtJgY2OzYdadjAKVgRryQeVIhV&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/p/a/k/5000-liquid-detergent-blue-for-all-type-of-cloth-top-and-front-original-imahf7cjzwftarmj.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.16,,Velviya,Competitor,82.42491657397107,Liquid Detergent,3.16,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0019,Cleannxo,"cleannxo Lavender Liquid Detergent 5L | Machine Wash | ... 5 L ₹174₹1,29986% off Only few left",5L,5.0,l,1299.0,174.0,86.0,0.0,0,https://www.flipkart.com/cleannxo-lavender-liquid-detergent-5l-machine-wash-fabric-care-formula/p/itm0df5d2e7f1711?pid=LDGHPGD5HBDTX7CP&lid=LSTLDGHPGD5HBDTX7CPXG0VSJ&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_25&otracker=search&fm=organic&iid=31403ccf-c8b1-4fd8-bf35-8b00e2324dcf.LDGHPGD5HBDTX7CP.SEARCH&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/j/t/p/10-lavender-liquid-detergent-10l-machine-wash-fabric-care-original-imahpg2rjhyf9cce.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.4799999999999995,,Cleannxo,Competitor,86.60508083140877,Liquid Detergent,3.4799999999999995,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0066,Iszk,ISZK heavy Liquid Detergent suitable for washing machin... 5000 ml 3.4(16) ₹180₹99981% off Only few left,5000 ml,5000.0,ml,999.0,180.0,81.0,3.4,16,https://www.flipkart.com/iszk-heavy-liquid-detergent-suitable-washing-machine-use-hand-wash-5-ltr-rose/p/itm74f48ccc852aa?pid=LDGHDA8HVMZPR2WD&lid=LSTLDGHDA8HVMZPR2WDF3C447&marketplace=FLIPKART&q=washing+machine+liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_23&otracker=search&fm=organic&iid=0516046a-1df3-4f87-a595-481a08c3b310.LDGHDA8HVMZPR2WD.SEARCH&ppt=sp&ppn=sp&ssid=8aa19tuzjk0000001786988017234&qH=2721e1dc434c5ada&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/z/2/a/5000-heavy-liquid-detergent-suitable-for-washing-machine-and-use-original-imahda8gygh6qfrv.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.6,,Iszk,Competitor,81.98198198198197,Liquid Detergent,3.6,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0046,Right,ISZK Liquid Detergent Bright Home Liquid Detergent for ... 5000 ml 5(21) ₹190₹99980% off Only few left,5000 ml,5000.0,ml,999.0,190.0,80.0,5.0,21,https://www.flipkart.com/iszk-liquid-detergent-bright-home-modern-families-multi-fragrance/p/itmd952871e521fc?pid=LDGHPZYNNCX4BBKR&lid=LSTLDGHPZYNNCX4BBKRMI8GNQ&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_30&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHPZYNNCX4BBKR.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/e/2/6/5000-liquid-detergent-bright-home-liquid-detergent-for-modern-original-imahpzyngg6xqdkg.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.8,,Right,Competitor,80.98098098098097,Liquid Detergent,3.8,100.0,Excellent,False,Mass Market (₹150–299)
B0D6LHT1J6,Detergent,Detergent Liquid 10 L Concentrated Laundry Liquid Detergent Top Load/Bucket Wash,10 l,10.0,l,449.0,399.0,11.14,5.0,16,https://www.amazon.in/Detergent-Liquid-Concentrated-Laundry-Bucket/dp/B0D6LHT1J6/ref=sr_1_30,https://m.media-amazon.com/images/I/61NK4D0RShL._AC_UL320_.jpg,Amazon India,2026-08-18,10000.0,,3.99,,Detergent,Competitor,11.1358574610245,Liquid Detergent,3.99,100.0,Excellent,False,Mid Premium (₹300–599)
FLIP_0031,Mkrb,"MKRB top load and front load liquid detergent, machine,... 5000 ml 3.8(44,087) ₹200₹99979% off Hot Deal",5000 ml,5000.0,ml,999.0,200.0,79.0,3.8,44087,https://www.flipkart.com/mkrb-top-load-front-liquid-detergent-machine-wash-detergent-lavender/p/itm85207a0ee3445?pid=LDGGHD8CUDMVMZRZ&lid=LSTLDGGHD8CUDMVMZRZBAU0WR&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_5&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGGHD8CUDMVMZRZ.SEARCH&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/5/a/n/5000-top-load-and-front-load-liquid-detergent-machine-wash-original-imagmvpgzgu2eg9k.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.0,,Mkrb,Competitor,79.97997997997997,Liquid Detergent,4.0,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0024,Borees,Borees Machine Wash Liquid Detergent 5L Deep Clean Fres... 5 L 5(47) ₹213₹79973% off,5L,5.0,l,799.0,213.0,73.0,5.0,47,https://www.flipkart.com/borees-machine-wash-liquid-detergent-5l-deep-clean-fresh-fragrance-fabric-care-formula-lavender/p/itm8fd24038a00bd?pid=LDGHPSFQWWPT2BGH&lid=LSTLDGHPSFQWWPT2BGH9EWLVF&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_32&otracker=search&fm=organic&iid=en_BNDD0J28B0AoUU9oHudBVeDBE00j1gTnTeOTHW6c1qzcftfBu54b6ElJaBWVgOGjvOnCU4BW1mZ65Ai4tw3IBSnrCdUEcLXhwhFQDR2ztGo2OzYdadjAKVgRryQeVIhV&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/u/z/y/5-machine-wash-liquid-detergent-5l-deep-clean-fresh-fragrance-original-imahpsfjarje477r.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.26,,Borees,Competitor,73.34167709637046,Liquid Detergent,4.26,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0057,Flisko,Flisko Ultra Clean Liquid Detergent 5L | Front & Top Lo... 5 L 5(39) ₹213₹79973% off Only few left,5L,5.0,l,799.0,213.0,73.0,5.0,39,https://www.flipkart.com/flisko-ultra-clean-liquid-detergent-5l-front-top-load-washing-machine-fresh/p/itmc1e143ee47179?pid=LDGHPBQH5SG9D7MQ&lid=LSTLDGHPBQH5SG9D7MQDBJPFK&marketplace=FLIPKART&q=washing+machine+liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_10&otracker=search&fm=organic&iid=0516046a-1df3-4f87-a595-481a08c3b310.LDGHPBQH5SG9D7MQ.SEARCH&ppt=sp&ppn=sp&ssid=8aa19tuzjk0000001786988017234&qH=2721e1dc434c5ada&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/8/q/h/5-ultra-clean-liquid-detergent-5l-front-top-load-washing-machine-original-imahpcy9awsygv6g.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.26,,Flisko,Competitor,73.34167709637046,Liquid Detergent,4.26,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0041,Cleannxo,"cleannxo Classic Liquid Detergent 5L | Front & Top Load... 5 L ₹214₹1,19982% off Only few left",5L,5.0,l,1199.0,214.0,82.0,0.0,0,https://www.flipkart.com/cleannxo-classic-liquid-detergent-5l-front-top-load-laundry-wash/p/itm4874f39420c70?pid=LDGHZU5XFAH4APHH&lid=LSTLDGHZU5XFAH4APHHWOOQ1E&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_23&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZU5XFAH4APHH.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/8/d/j/5-classic-liquid-detergent-5l-front-top-load-laundry-wash-original-imahzu5xyjfkttb9.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.279999999999999,,Cleannxo,Competitor,82.15179316096747,Liquid Detergent,4.279999999999999,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0042,Cleannxo,"cleannxo Lavender Liquid Detergent 5L | Premium Laundry... 5 L ₹214₹1,19982% off Only few left",5L,5.0,l,1199.0,214.0,82.0,0.0,0,https://www.flipkart.com/cleannxo-lavender-liquid-detergent-5l-premium-laundry-wash-all-machines/p/itmb4e2110e5b966?pid=LDGHZV4CHA2CQ8ZZ&lid=LSTLDGHZV4CHA2CQ8ZZZCUHQA&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_24&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZV4CHA2CQ8ZZ.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/r/j/v/5-lavender-liquid-detergent-5l-premium-laundry-wash-for-all-original-imahzv4chpnyhgjg.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.279999999999999,,Cleannxo,Competitor,82.15179316096747,Liquid Detergent,4.279999999999999,100.0,Excellent,False,Mass Market (₹150–299)
